place_name,id,latitude,longitude,Kwh req per block (S19),co2,S19 Kwh req per block,"Production fuel
mix factor
(kgCO_{2} e per kWh)",Power x Emissions factor
Ramlat as Sahmah 262,45918,20.01352,56.40697,86509,27.33659601,,,
Ramlat as Sahmah 263,45919,20.2399,56.22917,86509,16.29890251,,,
Ramlat as Sahmah 264,48632,20.70923,55.42876,86509,16.3188099,,,
Ramlat as Sahmah 265,48633,20.02968,56.4332,86509,21.91035339,,,
Ramlat as Sahmah 266,48634,20.00803,56.39902,86509,15.51776978,,,
Ramlat as Sahmah 267,50955,20.5971,56.15087,86509,16.50150505,,,
Ramlat as Sahmah 268,50956,20.58143,56.1299,86509,10.91584234,,,
Ramlat as Sahmah 269,50957,20.57128,56.12693,86509,14.19214157,,,
Ramlat as Sahmah 270,50958,20.5534,56.12678,86509,28.67421649,,,
Ramlat as Sahmah 271,50959,20.5247,56.12155,86509,10.193782,,,
Ramlat as Sahmah 272,50960,20.50483,56.1285,86509,27.12441199,,,
Ramlat as Sahmah 273,50961,20.51968,56.12353,86509,25.5437741,,,
Ramlat as Sahmah 274,50962,20.58077,56.10287,86509,20.03186869,,,
Ramlat as Sahmah 275,50963,20.5426,56.10683,86509,28.10628582,,,
Ramlat as Sahmah 276,50964,20.5225,56.11768,86509,23.47922742,,,
Ramlat as Sahmah 277,50965,20.61728,56.13955,86509,14.41481809,,,
Ramlat as Sahmah 278,50966,20.63257,56.15995,86509,20.55355339,,,
Ramlat as Sahmah 279,50967,20.59658,56.20918,86509,11.57452108,,,
Ramlat as Sahmah 281,51868,20.57092,56.38847,86509,13.29722619,,,
Ramlat as Sahmah 282,51869,20.57807,56.39488,86509,25.38910936,,,
Ramlat as Sahmah 283,51870,20.78777,56.47112,86509,16.19231023,,,
Ramlat as Sahmah 284,51885,20.51947,55.80097,86509,17.22056663,,,
Ramlat as Sahmah 285,51886,20.51573,55.79032,86509,11.83390135,,,
Ramlat as Sahmah 286,51887,20.50788,55.77547,86509,10.45162108,,,
Ramlat as Sahmah 287,51888,20.47678,55.52788,86509,13.52006068,,,
Ramlat as Sahmah 288,51889,20.45708,55.49138,86509,11.60049181,,,
Ramlat as Sahmah 289,51890,20.51353,55.52737,86509,13.44695968,,,
Ramlat as Sahmah 290,51891,20.5234,55.53072,86509,18.55289406,,,
Ramlat as Sahmah 291,51892,20.52828,55.52977,86509,12.84550877,,,
Ramlat as Sahmah 292,51893,20.59832,55.52398,86509,10.70096862,,,
Ramlat as Sahmah 293,51894,20.62837,55.53118,86509,26.9894121,,,
Ramlat as Sahmah 294,51895,20.69282,55.49222,86509,24.10391448,,,
Ramlat as Sahmah 295,51896,20.66973,55.42813,86509,15.53679239,,,
Ramlat as Sahmah 296,51897,20.66842,55.34008,86509,29.24077338,,,
Ramlat as Sahmah 297,51898,20.66748,55.31715,86509,28.21393615,,,
Ramlat as Sahmah 298,51899,20.66713,55.31572,86509,15.06329009,,,
Ramlat as Sahmah 299,51900,20.66745,55.31587,86509,17.08025669,,,
Ramlat as Sahmah 300,51901,20.66642,55.31402,86509,12.78336667,,,
Ramlat as Sahmah 301,51902,20.03728,56.27422,86509,18.21233264,,,
Ramlat as Sahmah 302,51903,20.14475,56.24085,86509,13.39611141,,,
Ramlat as Sahmah 303,51904,20.44722,56.12088,86509,22.62357821,,,
Ramlat as Sahmah 304,51905,20.43802,56.10278,86509,14.26179453,,,
Ramlat as Sahmah 305,51906,20.41487,56.07943,86509,15.61371207,,,
Ramlat as Sahmah 306,51907,20.48983,56.03632,86509,12.39067483,,,
Ramlat as Sahmah 307,51908,20.52627,55.90595,86509,10.18267616,,,
Ramlat as Sahmah 308,51909,20.48785,55.82045,86509,25.52380479,,,
Ramlat as Sahmah 309,51981,20.7658,55.43587,86509,15.92641967,,,
Ramlat as Sahmah 310,51982,20.78308,55.44327,86509,18.43301112,,,
Ramlat as Sahmah 311,51983,20.78388,55.44787,86509,21.858686,,,
Ramlat as Sahmah 312,51984,20.7982,55.47148,86509,22.88464398,,,
Ramlat as Sahmah 313,51985,20.79892,55.47203,86509,12.25178992,,,
Ramlat as Sahmah 314,51986,20.8016,55.47315,86509,24.14943089,,,
Ramlat as Sahmah 315,51987,20.80178,55.4736,86509,23.2036026,,,
Ramlat as Sahmah 316,51988,20.89485,55.50613,86509,25.69879459,,,
Ramlat as Sahmah 317,51989,20.89328,55.49375,86509,13.61792073,,,
Ramlat as Sahmah 318,51990,20.89335,55.4936,86509,13.1311312,,,
Ramlat as Sahmah 319,51991,20.88187,55.43452,86509,29.2254259,,,
Ramlat as Sahmah 320,51992,20.8728,55.42773,86509,20.62795574,,,
Ramlat as Sahmah 321,51993,20.88473,55.42098,86509,25.10724672,,,
Ramlat as Sahmah 322,51994,20.91903,55.41193,86509,20.5369901,,,
Ramlat as Sahmah 323,51995,20.79907,55.4247,86509,27.50649312,,,
Ramlat as Sahmah 324,51996,20.11858,56.2943,86509,14.46712002,,,
Ramlat as Sahmah 325,51997,20.26043,56.49015,86509,17.77451279,,,
Ramlat as Sahmah 326,52002,20.40627,56.47532,86509,30.16191319,,,
Ramlat as Sahmah 327,52003,20.41363,56.47823,86509,29.83482747,,,
Ramlat as Sahmah 328,52004,20.42085,56.49987,86509,13.07254805,,,
Ramlat as Sahmah 329,52054,20.00125,56.36586,86509,28.67634553,,,
Ramlat as Sahmah 330,52619,20.07917,56.33317,86509,24.35638707,,,
Ramlat as Sahmah 331,52620,20.0915,56.3575,86509,18.40644588,,,
Ramlat as Sahmah 332,55429,20.80423,55.44888,86509,12.80050478,,,
Ramlat as Sahmah 333,55641,20.80225,55.44393,86509,10.6072474,,,
Ramlat as Sahmah 334,55430,20.7827,55.42668,86509,20.57056641,,,
Ramlat as Sahmah 335,55642,20.80103,55.43055,86509,18.8640973,,,
Ramlat as Sahmah 336,55431,20.80853,55.45428,86509,22.25989118,,,
Ramlat as Sahmah 337,55643,20.81403,55.46177,86509,14.63014718,,,
Ramlat as Sahmah 338,55644,20.80265,55.46678,86509,15.31506423,,,
Ramlat as Sahmah 339,55645,20.79882,55.46208,86509,24.583948,,,
Ramlat as Sahmah 340,55432,20.79315,55.46493,86509,23.89410777,,,
Ramlat as Sahmah 341,55433,20.78722,55.45475,86509,19.4352278,,,
Ramlat as Sahmah 342,55434,20.76032,55.43335,86509,22.12297888,,,
Ramlat as Sahmah 343,55435,20.49517,55.52437,86509,18.24341295,,,
Ramlat as Sahmah 344,55436,20.47015,55.52617,86509,14.31363479,,,
Ramlat as Sahmah 345,55437,20.47388,55.51787,86509,17.95722724,,,
Ramlat as Sahmah 346,55438,20.49482,55.53625,86509,17.99944698,,,
Ramlat as Sahmah 347,55439,20.49408,55.55902,86509,10.22050481,,,
Ramlat as Sahmah 348,55440,20.43773,55.88368,86509,24.5610648,,,
Ramlat as Sahmah 349,56411,20.38607,55.79032,86509,15.46321715,,,
Ramlat as Sahmah 350,55441,20.3843,55.70125,86509,17.31533306,,,
Ramlat as Sahmah 351,55442,20.38333,55.7036,86509,26.30994951,,,
Ramlat as Sahmah 352,55443,20.38367,55.7042,86509,29.28674403,,,
Ramlat as Sahmah 353,55444,20.36093,55.67223,86509,15.92680916,,,
Ramlat as Sahmah 354,55445,20.31777,55.59398,86509,10.32137785,,,
Ramlat as Sahmah 355,55446,20.34088,55.55118,86509,29.31969483,,,
Ramlat as Sahmah 356,55447,20.42145,55.563,86509,18.65502832,,,
Ramlat as Sahmah 357,55646,20.43182,55.53323,86509,22.67563124,,,
Ramlat as Sahmah 358,55448,20.44922,55.57368,86509,28.70963099,,,
Ramlat as Sahmah 359,55449,20.4545,55.58232,86509,28.39709191,,,
Ramlat as Sahmah 360,55450,20.47603,55.59432,86509,18.02425418,,,
Ramlat as Sahmah 361,55451,20.48138,55.59513,86509,22.25605471,,,
Ramlat as Sahmah 362,55452,20.50513,55.76137,86509,29.85463016,,,
Ramlat as Sahmah 363,55453,20.50582,55.83183,86509,17.15143489,,,
Ramlat as Sahmah 364,55454,20.50888,55.83597,86509,17.28944648,,,
Ramlat as Sahmah 365,55455,20.51112,55.83792,86509,26.97107139,,,
Ramlat as Sahmah 366,55456,20.52112,55.8526,86509,30.0530979,,,
Ramlat as Sahmah 367,55457,20.51942,55.85287,86509,21.51357345,,,
Ramlat as Sahmah 368,55458,20.51017,55.83568,86509,11.49257122,,,
Ramlat as Sahmah 369,55459,20.51213,55.83623,86509,29.33971839,,,
Ramlat as Sahmah 370,55647,20.50627,55.82513,86509,13.20407469,,,
Ramlat as Sahmah 371,55648,20.50422,55.8291,86509,23.52262404,,,
Ramlat as Sahmah 372,55460,20.50603,55.82845,86509,14.77798657,,,
Ramlat as Sahmah 373,55461,20.50797,55.82712,86509,23.87874068,,,
Ramlat as Sahmah 374,55649,20.5002,55.83432,86509,26.22688506,,,
Ramlat as Sahmah 375,55650,20.49488,55.85112,86509,18.50015023,,,
Ramlat as Sahmah 376,55462,20.52525,55.96863,86509,17.74557418,,,
Ramlat as Sahmah 377,55463,20.54628,56.01365,86509,20.51740537,,,
Ramlat as Sahmah 378,55464,20.57258,56.05498,86509,13.67923541,,,
Ramlat as Sahmah 379,55465,20.576,56.05047,86509,22.8099448,,,
Ramlat as Sahmah 380,55466,20.58797,56.12263,86509,30.75464663,,,
Ramlat as Sahmah 381,55467,20.56808,56.28135,86509,17.74241584,,,
Ramlat as Sahmah 382,55468,20.13085,56.27632,86509,20.65578683,,,
Ramlat as Sahmah 383,55651,20.11792,56.39452,86509,18.6131932,,,
Ramlat as Sahmah 384,55653,20.0049,56.40473,86509,27.36115208,,,
Ramlat as Sahmah 385,55654,20.05473,56.46193,86509,10.37336832,,,
Ramlat as Sahmah 386,55475,20.0587,56.46493,86509,10.69393822,,,
Ramlat as Sahmah 387,55484,20.01597,55.61512,86509,22.81691318,,,
Ramlat as Sahmah 388,55485,20.01315,55.61903,86509,26.23218882,,,
Ramlat as Sahmah 389,55486,20.05125,55.63058,86509,10.91660385,,,
Ramlat as Sahmah 390,55656,20.0949,55.69318,86509,18.03538643,,,
Ramlat as Sahmah 391,55487,20.09443,55.68623,86509,11.01452366,,,
Ramlat as Sahmah 392,55488,20.14502,55.70945,86509,29.18044165,,,
Ramlat as Sahmah 393,55489,20.146,55.70942,86509,16.50140825,,,
Ramlat as Sahmah 394,55490,20.14723,55.7096,86509,29.07734077,,,
Ramlat as Sahmah 395,55491,20.1469,55.70922,86509,30.83081167,,,
Ramlat as Sahmah 396,55492,20.1469,55.70908,86509,24.625899,,,
Ramlat as Sahmah 397,55493,20.1465,55.70913,86509,29.79423487,,,
Ramlat as Sahmah 398,55494,20.14673,55.70975,86509,15.79927846,,,
Ramlat as Sahmah 399,55495,20.15122,55.70925,86509,17.69174928,,,
Ramlat as Sahmah 400,55496,20.1919,55.67963,86509,13.73282761,,,
Ramlat as Sahmah 401,55657,20.18758,55.66763,86509,10.51253847,,,
Ramlat as Sahmah 402,55497,20.14505,55.76795,86509,23.52450886,,,
Ramlat as Sahmah 403,55498,20.21727,56.01668,86509,21.05553409,,,
Ramlat as Sahmah 404,55499,20.22083,56.02013,86509,25.53991827,,,
Ramlat as Sahmah 405,55500,20.22002,56.02035,86509,29.1543285,,,
Ramlat as Sahmah 406,55501,20.21905,56.02093,86509,20.55209035,,,
Ramlat as Sahmah 407,55502,20.2206,56.02072,86509,29.17535717,,,
Ramlat as Sahmah 408,55503,20.21792,56.02118,86509,12.99820666,,,
Ramlat as Sahmah 409,55504,20.21758,56.02125,86509,15.05641145,,,
Ramlat as Sahmah 410,55505,20.21668,56.0217,86509,18.33233811,,,
Ramlat as Sahmah 411,55506,20.2024,56.03262,86509,30.01930341,,,
Ramlat as Sahmah 412,55507,20.20273,56.0323,86509,16.95946618,,,
Ramlat as Sahmah 413,55508,20.33115,56.1962,86509,23.22129669,,,
Ramlat as Sahmah 414,55509,20.34138,56.20582,86509,30.17092181,,,
Ramlat as Sahmah 415,55510,20.33513,56.20237,86509,16.19130534,,,
Ramlat as Sahmah 416,55511,20.33532,56.20263,86509,19.92092077,,,
Ramlat as Sahmah 417,55512,20.33407,56.2037,86509,16.96899791,,,
Ramlat as Sahmah 418,55513,20.3936,56.22002,86509,16.23862518,,,
Ramlat as Sahmah 419,55514,20.44685,56.25488,86509,30.77251347,,,
Ramlat as Sahmah 420,55658,20.41705,56.27492,86509,12.79076577,,,
Ramlat as Sahmah 421,55515,20.42458,56.27817,86509,29.55351605,,,
Ramlat as Sahmah 422,55659,20.5052,56.48438,86509,13.49281806,,,
Ramlat as Sahmah 423,55660,20.49917,56.49815,86509,10.97253647,,,
Ramlat as Sahmah 424,55561,20.31322,56.48333,86509,13.37729114,,,
Ramlat as Sahmah 425,55562,20.33245,56.47362,86509,17.27890099,,,
Ramlat as Sahmah 426,56439,20.11306,56.3975,86509,16.26616279,,,
Ramlat as Sahmah 427,56515,20.09889,56.40972,86509,13.44272825,,,
Ramlat as Sahmah 428,56516,20.10361,56.32694,86509,19.43768518,,,
Rammya,22383,31.16667,-3.91667,86509,16.21251657,,,
Rancho Blanco,22388,24.3,-102.18333,86509,17.29899907,,,
Rancho de la Pila (1882),22389,24.11667,-104.3,86509,14.82902289,,,
Rancho Gomelia,22391,24.51667,-105.25,86509,16.7013348,,,
Randsburg,44798,35.4005,-117.66617,86509,13.06198031,,,
Ransom,22393,38.61667,-99.93333,86509,24.40001092,,,
Rateldraai,22397,-28.83333,21.13333,86509,23.61183765,,,
Rawlinna 001,22399,-31.16667,125.26667,86509,11.45919516,,,
Rawlinna 002,22400,-30.36667,126.08333,86509,17.25742203,,,
Reager,22401,39.78333,-100,86509,19.03794476,,,
Rebiana,22402,24.97833,21.885,86509,10.82626484,,,
Reckling Peak 86700,22403,-76.24103,158.64804,86509,27.93527614,,,
Reckling Peak 86701,22404,-76.24103,158.64418,86509,27.82350955,,,
Reckling Peak 86702,22405,-76.24615,158.62928,86509,19.82963203,,,
Reckling Peak 86703,22406,-76.24209,158.63823,86509,15.14957015,,,
Reckling Peak 86704,22407,-76.2372,158.67634,86509,15.71799763,,,
Reckling Peak 86705,22408,-76.23773,158.67436,86509,28.34301165,,,
Reckling Peak 92400,22409,-76.2314,158.06295,86509,24.14341793,,,
Reckling Peak 92401,22410,-76.24068,158.15472,86509,13.79443868,,,
Reckling Peak 92402,22411,-76.24205,158.1622,86509,21.61559045,,,
Reckling Peak 92403,22412,-76.24666,157.886,86509,18.46562806,,,
Reckling Peak 92404,22413,-76.22084,158.40541,86509,12.76155346,,,
Reckling Peak 92405,22414,-76.23065,158.52807,86509,20.74528556,,,
Reckling Peak 92406,22415,-76.23124,158.10179,86509,26.9258966,,,
Reckling Peak 92407,22416,-76.26077,158.5667,86509,24.45049472,,,
Reckling Peak 92408,22417,-76.23147,158.53078,86509,11.51429467,,,
Reckling Peak 92409,22418,-76.2201,158.37606,86509,16.61370098,,,
Reckling Peak 92410,22419,-76.25589,158.57717,86509,19.89555941,,,
Reckling Peak 92411,22420,-76.23116,158.32857,86509,12.0004713,,,
Reckling Peak 92412,22421,-76.27165,158.17431,86509,20.08121638,,,
Reckling Peak 92413,22422,-76.21977,158.37928,86509,12.16726381,,,
Reckling Peak 92414,22423,-76.21976,158.3794,86509,25.84257218,,,
Reckling Peak 92415,22424,-76.23833,158.24891,86509,22.46097187,,,
Reckling Peak 92416,22425,-76.24279,158.65633,86509,19.08045582,,,
Reckling Peak 92417,22426,-76.22074,157.81496,86509,24.900325,,,
Reckling Peak 92418,22427,-76.2475,157.90708,86509,15.87243212,,,
Reckling Peak 92419,22428,-76.24717,158.59528,86509,29.38534705,,,
Reckling Peak 92420,22429,-76.23184,158.37771,86509,15.30906867,,,
Reckling Peak 92421,22430,-76.22124,157.82009,86509,30.42152723,,,
Reckling Peak 92422,22431,-76.21993,158.37778,86509,16.02534327,,,
Reckling Peak 92423,22432,-76.22029,158.37967,86509,18.80625433,,,
Reckling Peak 92424,22433,-76.22067,158.37624,86509,26.7790049,,,
Reckling Peak 92425,22434,-76.22,158.37676,86509,22.0205925,,,
Reckling Peak 92426,22435,-76.23897,158.22577,86509,22.12461827,,,
Reckling Peak 92427,22436,-76.22084,158.37395,86509,15.63025484,,,
Reckling Peak 92428,22437,-76.22055,158.37601,86509,24.8532183,,,
Reckling Peak 92429,22438,-76.22173,157.7867,86509,20.12443049,,,
Reckling Peak 92430,22439,-76.22008,158.37635,86509,16.31826012,,,
Reckling Peak 92431,22440,-76.21987,158.37838,86509,20.55762828,,,
Reckling Peak 92432,22441,-76.21987,158.37891,86509,21.94984665,,,
Reckling Peak 92433,22442,-76.21983,158.379,86509,15.00014982,,,
Reckling Peak 92434,22443,-76.2329,158.10233,86509,14.43145186,,,
Reckling Peak 92435,22444,-76.23129,158.10208,86509,24.4673527,,,
Reckling Peak 92436,22445,-76.24181,158.15758,86509,30.75293236,,,
Reckling Peak 92437,22446,-76.24041,158.09012,86509,28.26706156,,,
Reckling Peak 92438,22447,-76.22004,158.37901,86509,30.92160722,,,
Reckling Peak 92439,22448,-76.21987,158.37834,86509,25.13336215,,,
Reckling Peak 92440,22449,-76.23986,158.14723,86509,10.49244004,,,
Reckling Peak 92441,22450,-76.24171,158.15736,86509,11.83555039,,,
Reckling Peak 92442,22451,-76.22419,158.04572,86509,15.53274278,,,
Reckling Peak 92443,22452,-76.21999,158.37833,86509,28.29232784,,,
Reckling Peak 92444,22453,-76.21992,158.37834,86509,24.68287624,,,
Reckling Peak 92445,22454,-76.23098,158.10146,86509,16.98897413,,,
Reckling Peak 92446,22455,-76.2403,158.14882,86509,25.34910075,,,
Reckling Peak A78001,22456,-76.26667,159.25,86509,15.83230963,,,
Reckling Peak A78002,22457,-76.26667,159.25,86509,10.49738031,,,
Reckling Peak A78003,22458,-76.26667,159.25,86509,17.41517547,,,
Reckling Peak A78004,22459,-76.26667,159.25,86509,24.32124779,,,
Reckling Peak A78005,22460,-76.26667,159.25,86509,19.84213587,,,
Reckling Peak A79001,22461,-76.26667,159.25,86509,25.5654576,,,
Reckling Peak A79002,22462,-76.26667,159.25,86509,25.86569055,,,
Reckling Peak A79003,22463,-76.21391,158.43325,86509,14.87642819,,,
Reckling Peak A79004,22464,-76.26667,159.25,86509,27.77631652,,,
Reckling Peak A79008,22465,-76.21615,158.54499,86509,15.01976954,,,
Reckling Peak A79009,22466,-76.24017,158.59811,86509,23.78640216,,,
Reckling Peak A79012,22467,-76.26667,159.25,86509,23.70930725,,,
Reckling Peak A79013,22468,-76.22643,158.44552,86509,21.7410881,,,
Reckling Peak A79014,22469,-76.26667,159.25,86509,13.37574111,,,
Reckling Peak A79015,22470,-76.21541,158.5392,86509,23.61792294,,,
Reckling Peak A80201,22471,-76.23128,158.44261,86509,25.78032361,,,
Reckling Peak A80202,22472,-76.2509,158.30797,86509,29.49834519,,,
Reckling Peak A80203,22473,-76.20657,158.49351,86509,18.4858001,,,
Reckling Peak A80204,22474,-76.21079,158.45722,86509,11.1416235,,,
Reckling Peak A80205,22475,-76.20733,158.49357,86509,17.15235791,,,
Reckling Peak A80206,22476,-76.21745,158.39695,86509,25.11728023,,,
Reckling Peak A80207,22477,-76.21498,158.42109,86509,13.50918225,,,
Reckling Peak A80208,22478,-76.2094,158.46797,86509,25.32122611,,,
Reckling Peak A80209,22479,-76.26667,159.25,86509,12.89371843,,,
Reckling Peak A80210,22480,-76.22193,158.53607,86509,16.79281939,,,
Reckling Peak A80211,22481,-76.2111,158.44744,86509,26.71097495,,,
Reckling Peak A80213,22482,-76.24078,158.23886,86509,24.13181898,,,
Reckling Peak A80214,22483,-76.20679,158.48487,86509,18.6934383,,,
Reckling Peak A80215,22484,-76.22116,158.66995,86509,29.07527132,,,
Reckling Peak A80216,22485,-76.21776,158.60617,86509,25.3431311,,,
Reckling Peak A80217,22486,-76.20676,158.50007,86509,29.11320086,,,
Reckling Peak A80218,22487,-76.23781,158.26243,86509,24.82355359,,,
Reckling Peak A80219,22488,-76.24226,158.2669,86509,23.4045588,,,
Reckling Peak A80220,22489,-76.22333,158.68446,86509,16.02378856,,,
Reckling Peak A80221,22490,-76.23614,158.32788,86509,17.06424795,,,
Reckling Peak A80222,22491,-76.23837,158.24867,86509,27.86673281,,,
Reckling Peak A80223,22492,-76.22305,158.56938,86509,28.99816037,,,
Reckling Peak A80224,22493,-76.20614,158.50694,86509,29.38791831,,,
Reckling Peak A80225,22494,-76.23611,158.31754,86509,20.64689283,,,
Reckling Peak A80226,22495,-76.25201,158.59721,86509,12.20821667,,,
Reckling Peak A80227,22496,-76.21592,158.61984,86509,15.49311933,,,
Reckling Peak A80228,22497,-76.22384,158.56194,86509,28.16149857,,,
Reckling Peak A80229,22498,-76.20775,158.49356,86509,26.39142509,,,
Reckling Peak A80230,22499,-76.20756,158.50933,86509,13.86867668,,,
Reckling Peak A80231,22500,-76.229,158.26337,86509,24.20587029,,,
Reckling Peak A80232,22501,-76.20798,158.48295,86509,22.90636484,,,
Reckling Peak A80233,22502,-76.22172,158.68468,86509,22.09957408,,,
Reckling Peak A80234,22503,-76.23529,158.3267,86509,23.53821954,,,
Reckling Peak A80235,22504,-76.219,158.4182,86509,10.5117349,,,
Reckling Peak A80236,22505,-76.20692,158.52362,86509,18.82469287,,,
Reckling Peak A80237,22506,-76.22227,158.43047,86509,22.39518276,,,
Reckling Peak A80238,22507,-76.24369,158.21734,86509,19.89097897,,,
Reckling Peak A80239,22508,-76.22616,158.61317,86509,25.88165526,,,
Reckling Peak A80240,22509,-76.24984,158.20758,86509,13.12631044,,,
Reckling Peak A80241,22510,-76.21171,158.44122,86509,21.58272524,,,
Reckling Peak A80242,22511,-76.21964,158.3792,86509,11.41427629,,,
Reckling Peak A80243,22512,-76.21013,158.47461,86509,11.59045528,,,
Reckling Peak A80244,22513,-76.2173,158.40175,86509,30.41101894,,,
Reckling Peak A80245,22514,-76.2388,158.27019,86509,20.73930153,,,
Reckling Peak A80246,22515,-76.20809,158.49261,86509,28.78356462,,,
Reckling Peak A80247,22516,-76.2061,158.48433,86509,12.92570973,,,
Reckling Peak A80248,22517,-76.23599,158.2172,86509,16.02735158,,,
Reckling Peak A80249,22518,-76.22867,158.2662,86509,13.51109438,,,
Reckling Peak A80250,22519,-76.22305,158.35396,86509,10.08025384,,,
Reckling Peak A80251,22520,-76.24699,158.24228,86509,19.46629336,,,
Reckling Peak A80252,22521,-76.21547,158.40042,86509,14.55210645,,,
